,RAh,RAm,RAs,DECsign,DECd,DECm,DECs,Catalog,Type,RA/deg,DEC/deg
4750,11.0,26.0,26.880000000004287,+,12.0,20.0,37.391999999997694,FRGMRC,FRII,171.612,12.34372
4754,11.0,29.0,35.96880000000468,+,0.0,15.0,17.49599999999994,FRGMRC,FRII,172.39987,0.25486
4755,11.0,30.0,12.798240000008576,+,23.0,58.0,22.15920000000267,FRGMRC,FRI,172.55332600000003,23.972822
4769,11.0,41.0,8.229600000006485,+,1.0,14.0,17.700000000000315,FRGMRC,FRII,175.28429,1.23825
4772,11.0,42.0,12.096000000006342,+,10.0,11.0,58.91999999999996,FRGMRC,FRI,175.5504,10.1997
4773,11.0,42.0,30.97100000001049,-,2.0,15.0,5.440000000000467,FRGMRC,COMPACT,175.62904583333335,-2.2515111111111112
4774,11.0,42.0,32.90000000000674,+,26.0,29.0,19.999999999993747,FRGMRC,COMPACT,175.63708333333335,26.488888888888887
4775,11.0,42.0,57.23040000000978,+,21.0,29.0,12.515999999994278,FRGMRC,FRII,175.73846000000003,21.48681
4777,11.0,43.0,25.03680000000841,+,22.0,6.0,56.01599999999479,FRGMRC,FRII,175.85432,22.11556
4780,11.0,43.0,45.54600000000704,+,19.0,23.0,33.331200000001786,FRGMRC,FRI,175.939775,19.392592
4783,11.0,44.0,54.0096000000004,-,0.0,31.0,36.51599999999995,FRGMRC,FRII,176.22503999999998,-0.52681
4785,11.0,47.0,14.71200000000323,+,25.0,23.0,20.184000000005824,FRGMRC,FRII,176.8113,25.38894
4787,11.0,48.0,47.51280000000591,+,4.0,55.0,27.696000000000254,FRGMRC,FRII,177.19797,4.92436
4789,11.0,49.0,56.80994400000458,+,12.0,47.0,20.099760000001083,FRGMRC,FRII,177.4867081,12.7889166
4793,11.0,53.0,3.108000000004268,+,11.0,7.0,20.38799999999938,FRGMRC,FRII,178.26295,11.12233
4798,11.0,55.0,8.976000000005513,+,23.0,26.0,22.72920000000284,FRGMRC,FRI,178.7874,23.439647
4806,11.0,59.0,36.00000000000904,+,23.0,39.0,47.8799999999984,FRGMRC,FRI,179.9,23.6633
4810,12.0,1.0,25.012800000007616,+,25.0,20.0,23.99999999999949,FRGMRC,FRII,180.35422,25.34
4813,12.0,4.0,2.128800000008937,-,4.0,22.0,43.89600000000151,FRGMRC,FRII,181.00887,-4.37886
4819,12.0,5.0,22.28808000001408,+,5.0,9.0,41.15159999999797,FRGMRC,FRI,181.34286700000004,5.161430999999999
4820,12.0,5.0,51.50000000000219,+,20.0,31.0,18.99999999999636,FRGMRC,COMPACT,181.4645833333333,20.521944444444443
4825,12.0,11.0,14.080080000010184,+,6.0,8.0,33.91079999999967,FRGMRC,FRI,182.808667,6.142753
4826,12.0,11.0,21.115920000012665,+,14.0,14.0,38.90040000000198,FRGMRC,FRI,182.83798300000004,14.244139
4829,12.0,13.0,32.932080000003765,+,7.0,25.0,16.939199999999488,FRGMRC,FRI,183.387217,7.421372
4831,12.0,14.0,48.88898400001182,-,1.0,0.0,15.909587999999795,FRGMRC,FRII,183.70370410000004,-1.00441933
4834,12.0,15.0,34.15704000001085,+,13.0,56.0,35.311200000006124,FRGMRC,FRI,183.892321,13.943142000000002
4835,12.0,15.0,43.83192000000875,+,17.0,9.0,17.83079999999643,FRGMRC,FRI,183.932633,17.154953
4836,12.0,16.0,19.99896000000959,+,15.0,54.0,17.438400000002332,FRGMRC,FRI,184.083329,15.904844
4837,12.0,18.0,59.22000000000523,+,19.0,55.0,28.883999999993648,FRGMRC,FRII,184.74675,19.92469
4839,12.0,20.0,28.08000000000704,+,9.0,28.0,26.90400000000082,FRGMRC,FRII,185.117,9.47414
4844,12.0,25.0,32.09688000000597,+,19.0,26.0,15.291600000005587,FRGMRC,FRI,186.383737,19.437581
4846,12.0,28.0,11.897640000012617,+,20.0,24.0,6.504120000005855,FRGMRC,FRII,187.04957350000004,20.4018067
4847,12.0,29.0,32.62320000001026,+,17.0,50.0,20.904000000001588,FRGMRC,COMPACT,187.38593000000003,17.83914
4851,12.0,35.0,26.87604000001045,+,21.0,20.0,36.9092400000028,FRGMRC,FRII,188.8619835,21.3435859
4854,12.0,39.0,9.04732800000815,+,5.0,19.0,16.69188000000105,FRGMRC,FRII,189.78769720000005,5.3213033
4856,12.0,41.0,35.952000000006166,+,16.0,20.0,33.720000000002415,FRGMRC,FRI,190.3998,16.3427
4858,12.0,43.0,18.772000000013094,+,3.0,33.0,1.2300000000003308,FRGMRC,COMPACT,190.8282166666667,3.5503416666666667
4859,12.0,43.0,57.63120000000484,+,16.0,22.0,52.71599999999694,FRGMRC,FRII,190.99013,16.38131
4860,12.0,46.0,22.608000000010406,+,7.0,53.0,26.160000000000423,FRGMRC,FRI,191.59420000000003,7.8906
4861,12.0,46.0,33.77900000000565,+,11.0,53.0,47.71999999999437,FRGMRC,COMPACT,191.6407458333333,11.896588888888887
4868,12.0,50.0,27.400000000018565,+,0.0,13.0,44.99999999999979,FRGMRC,COMPACT,192.6141666666668,0.2291666666666666
4870,12.0,51.0,42.44500800001006,+,8.0,56.0,15.816120000002485,FRGMRC,FRII,192.9268542,8.9377267
4872,12.0,53.0,3.54960000000844,+,2.0,38.0,22.308000000000447,FRGMRC,FRII,193.26479,2.63953
4873,12.0,53.0,33.82190400000809,+,15.0,42.0,37.48788000000289,FRGMRC,FRII,193.3909246,15.7104133
4874,12.0,54.0,9.099999999998545,-,1.0,15.0,27.24999999999952,FRGMRC,COMPACT,193.53791666666663,-1.2575694444444443
4886,13.0,4.0,5.0210000000076604,+,7.0,54.0,28.649999999999523,FRGMRC,COMPACT,196.0209208333333,7.907958333333333
4888,13.0,5.0,36.04800000001447,+,8.0,55.0,15.887999999999636,FRGMRC,FRII,196.40020000000004,8.92108
4889,13.0,6.0,19.247599200008523,+,11.0,13.0,39.79199999999892,FRGMRC,FRI,196.58019833,11.22772
4892,13.0,7.0,54.00960000001149,+,6.0,42.0,15.91199999999958,FRGMRC,FRII,196.97504000000004,6.70442
4896,13.0,9.0,49.66080000001071,-,0.0,12.0,36.611999999999725,FRGMRC,FRII,197.45692000000005,-0.2101699999999999
4900,13.0,15.0,10.14552000000677,+,8.0,40.0,58.39211999999705,FRGMRC,FRII,198.792273,8.6828867
4902,13.0,16.0,13.548960000012896,+,9.0,32.0,36.71880000000016,FRGMRC,FRI,199.05645400000003,9.543533
4905,13.0,20.0,21.448800000007395,+,17.0,43.0,12.396000000006495,FRGMRC,FRII,200.08937,17.720110000000002
4908,13.0,23.0,2.490960000006908,+,17.0,28.0,32.94840000000477,FRGMRC,FRI,200.760379,17.475819
4914,13.0,32.0,52.00370400001361,+,2.0,0.0,47.11175999999941,FRGMRC,FRII,203.21668210000004,2.0130866
4916,13.0,34.0,55.906000000006486,+,13.0,44.0,31.14000000000118,FRGMRC,COMPACT,203.73294166666668,13.741983333333334
4917,13.0,36.0,21.20000000000332,+,3.0,19.0,51.57000000000046,FRGMRC,COMPACT,204.0883333333333,3.3309916666666664
4918,13.0,37.0,37.511000000014434,+,15.0,58.0,19.78000000000052,FRGMRC,COMPACT,204.40629583333336,15.972161111111111
4919,13.0,38.0,8.068800000013425,-,6.0,27.0,11.195999999998849,FRGMRC,FRII,204.53362000000004,-6.45311
4927,13.0,45.0,29.508000000012657,+,5.0,49.0,52.9392,FRGMRC,FRI,206.37295000000003,5.831372
4929,13.0,52.0,14.566080000005428,+,12.0,34.0,1.790400000000005,FRGMRC,FRI,208.060692,12.567164
4930,13.0,52.0,26.715000000006057,+,14.0,5.0,28.13000000000017,FRGMRC,COMPACT,208.1113125,14.091147222222222
4931,13.0,52.0,56.35920000000738,+,11.0,7.0,7.715999999999497,FRGMRC,COMPACT,208.23483,11.11881
4936,13.0,57.0,1.5096000000102094,+,1.0,4.0,39.68400000000013,FRGMRC,FRII,209.25629,1.07769
4937,13.0,57.0,4.368000000013268,+,19.0,19.0,8.111999999994737,FRGMRC,FRII,209.26820000000004,19.31892
4943,14.0,8.0,7.860000000009819,-,4.0,51.0,28.40400000000073,FRGMRC,FRII,212.03275,-4.85789
4944,14.0,8.0,18.50880000001468,+,0.0,13.0,9.515999999999565,FRGMRC,COMPACT,212.07712000000004,0.2193099999999999
4945,14.0,8.0,32.28960000000967,+,0.0,31.0,33.88799999999989,FRGMRC,FRII,212.13454,0.52608
4946,14.0,8.0,32.70000000000948,-,1.0,31.0,19.48800000000041,FRGMRC,COMPACT,212.13625,-1.52208
4947,14.0,8.0,33.31200000001189,+,1.0,16.0,22.11600000000004,FRGMRC,FRII,212.13880000000003,1.27281
4948,14.0,8.0,46.82640000000802,+,1.0,33.0,56.59199999999984,FRGMRC,FRII,212.19511,1.56572
4949,14.0,8.0,51.04320000000911,-,4.0,11.0,33.6839999999993,FRGMRC,FRII,212.21268,-4.19269
4950,14.0,9.0,14.918400000008203,-,3.0,17.0,3.6959999999999127,FRGMRC,COMPACT,212.31216,-3.28436
4951,14.0,9.0,16.745040000008373,+,6.0,1.0,39.44999999999844,FRGMRC,FRI,212.319771,6.027625
4952,14.0,9.0,23.529600000009623,-,0.0,4.0,36.40799999999999,FRGMRC,COMPACT,212.34804000000003,-0.07678
4953,14.0,9.0,28.948800000018903,-,1.0,57.0,20.304,FRGMRC,FRII,212.3706200000001,-1.95564
4954,14.0,9.0,48.24720000001136,-,2.0,30.0,55.90800000000016,FRGMRC,COMPACT,212.45103000000003,-2.51553
4955,14.0,9.0,48.7200000000135,-,3.0,2.0,32.999999999999936,FRGMRC,FRII,212.45300000000003,-3.0425
4956,14.0,9.0,58.48080000000934,-,1.0,9.0,14.112000000000153,FRGMRC,FRII,212.49367,-1.15392
4957,14.0,9.0,59.53200000000919,-,2.0,45.0,32.90399999999963,FRGMRC,FRII,212.49805,-2.75914
4958,14.0,9.0,59.889600000008016,+,1.0,14.0,49.99199999999998,FRGMRC,COMPACT,212.49954,1.24722
4959,14.0,10.0,19.21200000001022,-,1.0,8.0,3.08400000000006,FRGMRC,COMPACT,212.58005000000003,-1.13419
4960,14.0,10.0,29.98800000001367,-,4.0,6.0,24.69600000000064,FRGMRC,COMPACT,212.62495000000004,-4.10686
4961,14.0,10.0,35.33280000001895,-,0.0,41.0,53.30399999999983,FRGMRC,FRII,212.6472200000001,-0.69814
4962,14.0,10.0,38.33040000000949,-,4.0,43.0,47.20799999999954,FRGMRC,COMPACT,212.65971,-4.72978
4963,14.0,11.0,3.888000000007139,-,4.0,15.0,47.91599999999896,FRGMRC,COMPACT,212.7662,-4.26331
4964,14.0,11.0,8.292000000008812,+,1.0,24.0,41.11199999999968,FRGMRC,FRII,212.78455,1.41142
4965,14.0,11.0,10.2792000000116,-,0.0,35.0,59.099999999999966,FRGMRC,FRII,212.79283,-0.59975
4966,14.0,11.0,22.82714400001084,-,4.0,32.0,39.70787999999857,FRGMRC,FRII,212.8451131,-4.5443633
4967,14.0,11.0,23.5296000000092,+,0.0,42.0,40.1039999999999,FRGMRC,FRII,212.84804000000003,0.7111399999999999
4968,14.0,11.0,35.92180800000847,-,3.0,19.0,32.20788000000027,FRGMRC,FRII,212.8996742,-3.3256133
4970,14.0,11.0,55.8408000000108,-,4.0,23.0,23.315999999999164,FRGMRC,COMPACT,212.98267,-4.38981
4972,14.0,12.0,46.21920000000543,+,2.0,29.0,26.196000000000765,FRGMRC,FRII,213.19258,2.49061
4973,14.0,12.0,51.97920000001119,-,0.0,45.0,7.703999999999525,FRGMRC,FRII,213.21658,-0.7521399999999999
4974,14.0,13.0,14.942400000010707,-,0.0,22.0,56.60400000000003,FRGMRC,FRII,213.31226,-0.38239
4975,14.0,13.0,26.428800000011137,-,1.0,46.0,46.70400000000029,FRGMRC,FRII,213.36012,-1.77964
4976,14.0,13.0,27.38880000001103,+,2.0,37.0,28.81200000000021,FRGMRC,FRII,213.36412,2.62467
4977,14.0,13.0,29.347200000009792,-,2.0,9.0,30.995999999999704,FRGMRC,COMPACT,213.37228,-2.15861
4979,14.0,13.0,36.48960000001054,-,3.0,54.0,21.49199999999979,FRGMRC,FRII,213.40204000000003,-3.90597
4980,14.0,13.0,38.87040000001079,-,2.0,33.0,15.084000000000657,FRGMRC,FRII,213.41196,-2.55419
4981,14.0,13.0,41.96880000001542,+,1.0,11.0,26.592000000000056,FRGMRC,COMPACT,213.42487000000003,1.19072
4982,14.0,13.0,48.3408000000108,-,5.0,59.0,54.204000000002,FRGMRC,FRII,213.45142,-5.9983900000000006
4983,14.0,13.0,52.15920000001376,+,1.0,42.0,41.00400000000079,FRGMRC,FRII,213.46733000000003,1.7113900000000002
4984,14.0,14.0,9.372000000008851,+,1.0,49.0,10.811999999999529,FRGMRC,FRII,213.53905,1.81967
4985,14.0,14.0,23.040000000013663,-,0.0,1.0,37.99199999999964,FRGMRC,FRII,213.59600000000003,-0.0272199999999999
4986,14.0,14.0,35.80080000001317,+,2.0,56.0,18.312000000000808,FRGMRC,FRII,213.64917000000003,2.9384200000000003
4987,14.0,14.0,51.29999999999896,+,3.0,7.0,51.00000000000168,FRGMRC,COMPACT,213.71375,3.130833333333334
4989,14.0,15.0,10.012800000018274,+,0.0,36.0,21.31200000000021,FRGMRC,FRII,213.79172000000003,0.60592
4991,14.0,15.0,17.95200000001529,-,2.0,26.0,40.88000000000008,FRGMRC,COMPACT,213.82480000000004,-2.4446888888888894
4992,14.0,15.0,28.720800000011337,+,1.0,5.0,54.20399999999992,FRGMRC,FRII,213.86967,1.09839
4993,14.0,15.0,30.46800000000616,+,2.0,23.0,1.284000000000418,FRGMRC,FRII,213.87695,2.38369
4994,14.0,16.0,43.04160000000806,-,2.0,56.0,11.291999999999687,FRGMRC,COMPACT,214.17934,-2.9364700000000004
4995,14.0,16.0,52.92792000000418,+,10.0,48.0,26.43120000000081,FRGMRC,FRI,214.220533,10.807342
4996,14.0,16.0,56.3088000000144,+,2.0,22.0,33.31200000000081,FRGMRC,COMPACT,214.23462000000004,2.3759200000000003
4997,14.0,16.0,59.88960000000972,-,0.0,57.0,31.89600000000027,FRGMRC,FRII,214.24954,-0.95886
4998,14.0,17.0,10.360800000015333,-,4.0,28.0,18.911999999999622,FRGMRC,FRII,214.29317000000003,-4.47192
5001,14.0,17.0,39.24000000001044,+,0.0,40.0,4.008000000000038,FRGMRC,FRII,214.41350000000003,0.6677799999999999
5002,14.0,18.0,24.688800000006665,+,1.0,7.0,27.299999999999898,FRGMRC,FRII,214.60287,1.12425
5003,14.0,18.0,40.01116800001199,+,0.0,23.0,50.20800000000001,FRGMRC,FRII,214.66671320000003,0.39728
5004,14.0,18.0,59.20080000000894,-,3.0,22.0,51.81600000000074,FRGMRC,COMPACT,214.74667,-3.38106
5005,14.0,19.0,3.7392000000102144,-,4.0,13.0,38.09999999999903,FRGMRC,FRII,214.76558000000003,-4.22725
5006,14.0,19.0,8.140800000011552,+,1.0,8.0,55.49999999999983,FRGMRC,COMPACT,214.78392,1.14875
5007,14.0,19.0,24.7128000000194,+,0.0,16.0,59.91599999999998,FRGMRC,COMPACT,214.85297000000008,0.28331
5008,14.0,19.0,32.35200000001285,+,0.0,31.0,18.08400000000006,FRGMRC,FRII,214.88480000000004,0.5216900000000001
5009,14.0,20.0,15.7608000000117,-,4.0,34.0,9.30000000000092,FRGMRC,COMPACT,215.06567,-4.56925
5010,14.0,20.0,33.386400000006944,-,0.0,32.0,34.7999999999999,FRGMRC,FRII,215.13911,-0.5429999999999999
5011,14.0,20.0,34.16640000000726,-,0.0,54.0,59.79600000000005,FRGMRC,COMPACT,215.14236,-0.91661
5013,14.0,21.0,41.56046400001202,+,1.0,24.0,21.516120000000285,FRGMRC,FRII,215.42316860000005,1.4059767
5015,14.0,22.0,35.628000000006494,-,1.0,52.0,12.395999999999674,FRGMRC,FRII,215.64845,-1.87011
5016,14.0,22.0,59.32272000001106,+,19.0,35.0,52.21176000000298,FRGMRC,FRII,215.747178,19.5978366
5017,14.0,23.0,3.432000000011186,+,1.0,39.0,58.71600000000001,FRGMRC,COMPACT,215.7643,1.66631
5018,14.0,23.0,12.369600000007068,+,2.0,20.0,35.4120000000006,FRGMRC,FRII,215.80154,2.34317
5019,14.0,23.0,18.14880000000912,-,4.0,52.0,37.88400000000209,FRGMRC,FRII,215.82562,-4.8771900000000015
5020,14.0,23.0,26.70000000001494,-,0.0,49.0,56.49600000000007,FRGMRC,FRII,215.86125000000004,-0.83236
5021,14.0,23.0,29.13840000001045,-,2.0,45.0,21.81600000000074,FRGMRC,FRII,215.87141000000005,-2.75606
5022,14.0,23.0,44.68080000001507,+,1.0,20.0,36.81600000000032,FRGMRC,FRII,215.93617000000003,1.34356
5023,14.0,23.0,56.98320000000805,+,0.0,31.0,14.988000000000028,FRGMRC,FRII,215.98743,0.52083
5024,14.0,24.0,18.84960000001413,+,0.0,55.0,12.216000000000092,FRGMRC,COMPACT,216.07854000000003,0.92006
5025,14.0,24.0,29.15040000001511,-,3.0,53.0,3.300000000000836,FRGMRC,COMPACT,216.12146000000004,-3.88425
5026,14.0,24.0,39.48960000000866,-,1.0,44.0,33.39599999999933,FRGMRC,FRII,216.16454,-1.7426099999999998
5027,14.0,24.0,39.85920000000917,-,4.0,10.0,53.29200000000007,FRGMRC,COMPACT,216.16608,-4.18147
5028,14.0,24.0,40.64880000000443,-,3.0,23.0,29.79600000000005,FRGMRC,FRII,216.16937,-3.39161
5029,14.0,24.0,56.93040000001005,+,20.0,0.0,22.71599999999694,FRGMRC,FRII,216.23721,20.00631
5030,14.0,25.0,1.420800000017408,-,2.0,38.0,36.70800000000057,FRGMRC,FRII,216.2559200000001,-2.64353
5031,14.0,25.0,9.14160000001587,-,2.0,27.0,15.804000000000258,FRGMRC,COMPACT,216.28809000000004,-2.45439
5034,14.0,25.0,45.72000000000642,+,0.0,22.0,41.98799999999999,FRGMRC,COMPACT,216.4405,0.3783299999999999
5035,14.0,25.0,50.500800000016,-,4.0,29.0,51.28800000000048,FRGMRC,COMPACT,216.46042000000003,-4.49758
5036,14.0,25.0,50.66880000000751,+,24.0,4.0,6.70799999999673,FRGMRC,FRII,216.46112,24.06853
5037,14.0,25.0,58.99920000001444,+,1.0,38.0,23.99999999999949,FRGMRC,FRII,216.49583000000004,1.64
5038,14.0,26.0,12.960000000009018,+,2.0,0.0,39.60000000000044,FRGMRC,COMPACT,216.554,2.011
5040,14.0,26.0,30.42000000000669,+,1.0,42.0,36.10799999999984,FRGMRC,FRII,216.62675,1.71003
5042,14.0,26.0,49.60080000001469,-,0.0,47.0,18.311999999999955,FRGMRC,COMPACT,216.70667000000003,-0.78842
5043,14.0,26.0,49.84080000000986,+,0.0,55.0,59.91599999999977,FRGMRC,FRII,216.70767,0.93331
5044,14.0,26.0,55.08960000000812,-,2.0,49.0,20.892000000000337,FRGMRC,COMPACT,216.72954,-2.82247
5045,14.0,26.0,55.46880000001636,-,2.0,15.0,45.10799999999975,FRGMRC,COMPACT,216.73112000000003,-2.26253
5046,14.0,27.0,11.203200000009446,-,1.0,52.0,12.683999999999855,FRGMRC,FRII,216.79668,-1.87019
5047,14.0,27.0,39.70080000001517,+,0.0,21.0,44.60400000000007,FRGMRC,FRII,216.91542000000004,0.36239
5048,14.0,27.0,46.92000000001386,+,0.0,28.0,47.38799999999998,FRGMRC,FRII,216.94550000000004,0.47983
5049,14.0,27.0,46.97040000000811,+,0.0,42.0,33.08400000000006,FRGMRC,COMPACT,216.94571,0.70919
5050,14.0,27.0,59.390928000010064,-,2.0,1.0,10.390800000000551,FRGMRC,FRII,216.99746220000003,-2.019553
5051,14.0,28.0,10.339200000013165,+,2.0,57.0,41.29200000000097,FRGMRC,COMPACT,217.04308000000003,2.9614700000000003
5052,14.0,28.0,31.219200000009263,-,1.0,24.0,8.711999999999946,FRGMRC,FRII,217.13008,-1.40242
5054,14.0,28.0,41.93040000001005,-,3.0,27.0,7.812000000000552,FRGMRC,COMPACT,217.17471,-3.45217
5056,14.0,29.0,5.529600000015336,-,3.0,38.0,15.39599999999993,FRGMRC,FRII,217.27304000000004,-3.63761
5057,14.0,29.0,27.019200000013512,-,4.0,31.0,57.21600000000052,FRGMRC,COMPACT,217.36258000000004,-4.53256
5059,14.0,29.0,30.19680000001003,-,1.0,55.0,44.29200000000037,FRGMRC,COMPACT,217.37582,-1.92897
5060,14.0,29.0,43.4520000000083,-,3.0,42.0,13.104000000000156,FRGMRC,COMPACT,217.43105,-3.70364
5061,14.0,29.0,57.56464800000728,-,4.0,7.0,34.28400000000089,FRGMRC,FRII,217.4898527,-4.12619
5062,14.0,30.0,25.040208000014985,-,1.0,55.0,13.487880000000416,FRGMRC,FRII,217.60433420000004,-1.9204133
5063,14.0,30.0,30.319200000010937,-,0.0,40.0,22.69199999999998,FRGMRC,COMPACT,217.62633,-0.67297
5064,14.0,30.0,30.530400000008484,+,1.0,1.0,4.907999999999966,FRGMRC,FRII,217.62721,1.01803
5065,14.0,30.0,31.449600000015465,-,0.0,9.0,7.992000000000026,FRGMRC,COMPACT,217.63104000000004,-0.15222
5066,14.0,30.0,36.50640000000607,+,0.0,33.0,41.39999999999986,FRGMRC,FRII,217.65211,0.5615
5067,14.0,31.0,10.480800000009936,-,1.0,33.0,37.58400000000023,FRGMRC,FRII,217.79367,-1.56044
5068,14.0,31.0,13.099200000005029,-,0.0,52.0,40.29600000000031,FRGMRC,COMPACT,217.80458,-0.8778600000000001
5069,14.0,31.0,46.86000000000462,-,0.0,50.0,12.984000000000009,FRGMRC,FRII,217.94525,-0.83694
5071,14.0,31.0,55.1400000000109,-,4.0,33.0,55.4039999999992,FRGMRC,COMPACT,217.97975,-4.56539
5072,14.0,31.0,56.62700000000825,+,16.0,46.0,15.110000000003652,FRGMRC,COMPACT,217.9859458333333,16.77086388888889
5073,14.0,32.0,6.300000000010471,+,2.0,37.0,9.40799999999939,FRGMRC,FRII,218.02625,2.61928
5074,14.0,32.0,21.66960000001012,-,3.0,53.0,24.791999999999348,FRGMRC,COMPACT,218.09029,-3.89022
5075,14.0,32.0,37.84080000000671,-,1.0,17.0,57.30000000000011,FRGMRC,COMPACT,218.15767,-1.29925
5076,14.0,32.0,38.08800000001568,-,3.0,3.0,18.287999999999265,FRGMRC,FRII,218.15870000000004,-3.05508
5077,14.0,32.0,44.30880000000912,-,0.0,59.0,13.811999999999784,FRGMRC,FRII,218.18462,-0.98717
5078,14.0,32.0,49.0896000000123,+,0.0,47.0,4.308000000000192,FRGMRC,FRII,218.20454000000004,0.7845300000000001
5079,14.0,32.0,57.81696000001333,+,4.0,37.0,15.121199999998396,FRGMRC,FRI,218.24090400000003,4.620867
5080,14.0,32.0,59.24880000001906,+,0.0,54.0,55.1879999999997,FRGMRC,FRII,218.2468700000001,0.91533
5081,14.0,33.0,3.480720000004993,-,0.0,29.0,19.007879999999915,FRGMRC,FRII,218.264503,-0.4886133
5083,14.0,33.0,8.829600000008924,+,0.0,44.0,35.48400000000001,FRGMRC,COMPACT,218.28679,0.7431899999999999
5085,14.0,33.0,24.799200000009307,-,2.0,20.0,45.0960000000002,FRGMRC,COMPACT,218.35333,-2.34586
5086,14.0,33.0,29.630400000006745,-,4.0,30.0,10.296000000000303,FRGMRC,FRII,218.37346,-4.50286
5087,14.0,34.0,3.2184000000077617,+,1.0,3.0,51.51600000000032,FRGMRC,COMPACT,218.51341,1.06431
5088,14.0,34.0,5.217600000005831,-,0.0,23.0,4.3079999999999785,FRGMRC,FRII,218.52174,-0.38453
5090,14.0,34.0,10.820208000008904,-,1.0,23.0,40.99199999999996,FRGMRC,FRII,218.5450842,-1.39472
5091,14.0,34.0,24.79200000000489,+,2.0,47.0,56.039999999999,FRGMRC,COMPACT,218.6033,2.7989
5092,14.0,34.0,47.70960000001082,-,4.0,27.0,44.89199999999897,FRGMRC,FRII,218.69879000000003,-4.46247
5093,14.0,34.0,49.269600000005056,-,2.0,15.0,9.215999999999624,FRGMRC,FRII,218.70529,-2.25256
5094,14.0,34.0,52.84080000001183,+,2.0,36.0,2.98800000000071,FRGMRC,FRII,218.72017,2.60083
5095,14.0,34.0,59.40000000000779,-,4.0,16.0,11.207999999999672,FRGMRC,COMPACT,218.7475,-4.26978
5097,14.0,35.0,7.840800000010972,-,4.0,6.0,13.60800000000154,FRGMRC,COMPACT,218.78267,-4.10378
5098,14.0,35.0,23.19840000001534,+,2.0,25.0,42.81600000000019,FRGMRC,FRII,218.84666000000004,2.42856
5099,14.0,35.0,36.18240000000768,-,4.0,10.0,40.51199999999788,FRGMRC,COMPACT,218.90076,-4.177919999999999
5100,14.0,35.0,41.64960000001088,-,1.0,47.0,25.90799999999973,FRGMRC,FRII,218.92354000000003,-1.7905299999999995
5101,14.0,35.0,44.87280000002016,-,4.0,38.0,30.51600000000178,FRGMRC,COMPACT,218.9369700000001,-4.64181
5102,14.0,36.0,9.040800000009028,+,1.0,48.0,49.21199999999956,FRGMRC,COMPACT,219.03767,1.81367
5103,14.0,36.0,20.37199999999629,+,5.0,19.0,51.79000000000031,FRGMRC,COMPACT,219.0848833333333,5.331052777777778
5104,14.0,36.0,30.259200000007667,+,0.0,35.0,19.78799999999993,FRGMRC,COMPACT,219.12608,0.58883
5105,14.0,36.0,37.02000000000624,-,2.0,14.0,31.091999999999267,FRGMRC,COMPACT,219.15425,-2.24197
5106,14.0,36.0,38.56296000001024,+,1.0,10.0,58.82160000000006,FRGMRC,FRI,219.160679,1.183006
5107,14.0,37.0,22.790400000009043,-,3.0,3.0,7.307999999999275,FRGMRC,FRII,219.34496,-3.05203
5108,14.0,37.0,31.819200000004884,+,1.0,18.0,58.39200000000055,FRGMRC,COMPACT,219.38258,1.3162200000000002
5109,14.0,37.0,31.86000000000419,+,1.0,43.0,25.212000000000074,FRGMRC,FRII,219.38275,1.72367
5110,14.0,37.0,34.57680000001943,-,4.0,38.0,55.60800000000128,FRGMRC,COMPACT,219.39407000000008,-4.64878
5111,14.0,37.0,37.48080000001608,+,2.0,56.0,9.996000000001004,FRGMRC,FRII,219.40617000000003,2.9361100000000007
5112,14.0,37.0,48.30000000000638,-,1.0,47.0,9.3840000000003,FRGMRC,COMPACT,219.45125,-1.78594
5113,14.0,37.0,56.6832000000079,-,0.0,41.0,16.115999999999957,FRGMRC,FRII,219.48618,-0.68781
5114,14.0,37.0,56.76000000001224,+,1.0,56.0,38.29199999999986,FRGMRC,FRII,219.48650000000004,1.94397
5115,14.0,38.0,0.6072000000128241,+,2.0,37.0,3.2160000000001787,FRGMRC,FRII,219.50253000000004,2.61756
5116,14.0,38.0,6.048000000012337,+,1.0,24.0,30.204000000000164,FRGMRC,COMPACT,219.5252,1.40839
5117,14.0,38.0,10.408800000014368,-,1.0,42.0,5.29200000000003,FRGMRC,COMPACT,219.54337000000004,-1.70147
5118,14.0,38.0,14.186400000011616,+,1.0,13.0,30.39599999999972,FRGMRC,COMPACT,219.55911000000003,1.22511
5119,14.0,38.0,20.95920000001186,-,2.0,39.0,52.88399999999911,FRGMRC,FRII,219.58733000000004,-2.66469
5120,14.0,38.0,33.62880000001141,-,0.0,5.0,26.411999999999995,FRGMRC,FRII,219.64012,-0.09067
5121,14.0,38.0,33.64080000001309,+,0.0,13.0,29.78399999999997,FRGMRC,FRII,219.64017000000004,0.22494
5122,14.0,38.0,41.86080000001738,-,0.0,45.0,24.98399999999976,FRGMRC,COMPACT,219.67442000000003,-0.75694
5123,14.0,38.0,43.38240000000624,+,0.0,57.0,57.49199999999988,FRGMRC,FRII,219.68076,0.96597
5124,14.0,38.0,53.93280000001013,-,2.0,42.0,8.208000000000055,FRGMRC,COMPACT,219.72472,-2.70228
5125,14.0,39.0,28.784640000006192,+,11.0,6.0,13.813200000001444,FRGMRC,FRI,219.869936,11.103837
5126,14.0,39.0,39.499200000010006,+,0.0,43.0,35.183999999999855,FRGMRC,FRII,219.91458000000003,0.72644
